user,dataMode,time,error,qType,vRate,eRate,ans,correct,confidence,age,sex,degree,monitor,computer,expert,expertProgressive
jt8ptn48,V10E5,17617,0,2,10,5,E,E,3,25-39,Female,Bachelors,13,41-50,low-intermediate,novice
jt8pub9c,V15E20,21564,0.14,1,15,20,90000,105000,2,25-39,Male,High School,13,43789,novice,novice
jt8pub9c,V15E20,10735,0,2,15,20,c,C,3,25-39,Male,High School,13,43789,novice,novice
jt8pub9c,V15E20,15859,0.07,0,15,20,48000,45000,2,25-39,Male,High School,13,43789,novice,novice
jt8pub9c,V15E20,35840,0.12,1,15,20,115000,130000,2,25-39,Male,High School,13,43789,novice,novice
jt8pub9c,V15E20,10845,0,2,15,20,e,E,2,25-39,Male,High School,13,43789,novice,novice
jt8pw46p,V5E10,9604,0.05,1,5,10,100000,105000,2,25-39,Female,Bachelors,13,51-60,low-intermediate,novice
jt8pw46p,V5E10,5918,0,2,5,10,c,C,4,25-39,Female,Bachelors,13,51-60,low-intermediate,novice
jt8pw46p,V5E10,6182,0,0,5,10,45000,45000,2,25-39,Female,Bachelors,13,51-60,low-intermediate,novice
jt8pw46p,V5E10,7574,0.01,1,5,10,131200,130000,2,25-39,Female,Bachelors,13,51-60,low-intermediate,novice
jt8pw46p,V5E10,2826,0,2,5,10,e,E,3,25-39,Female,Bachelors,13,51-60,low-intermediate,novice
jt8pw6l6,V5E15,7604,0.01,1,5,15,103600,105000,2,25-39,Male,Masters,15,gt60,low-intermediate,high-intermediate
jt8pw6l6,V5E15,12380,0,2,5,15,C,C,4,25-39,Male,Masters,15,gt60,low-intermediate,high-intermediate
jt8pw6l6,V5E15,10728,0.05,0,5,15,42900,45000,2,25-39,Male,Masters,15,gt60,low-intermediate,high-intermediate
jt8pw6l6,V5E15,30812,0.02,1,5,15,132900,130000,4,25-39,Male,Masters,15,gt60,low-intermediate,high-intermediate
jt8pw6l6,V5E15,2768,0,2,5,15,E,E,4,25-39,Male,Masters,15,gt60,low-intermediate,high-intermediate
jt8pwfiu,V5E10,6712,0.05,1,5,10,100000,105000,4,40-49,Female,Bachelors,23 or larger,21-30,high-intermediate,novice
jt8pwfiu,V5E10,4912,0,2,5,10,C,C,4,40-49,Female,Bachelors,23 or larger,21-30,high-intermediate,novice
jt8pwfiu,V5E10,4224,0.11,0,5,10,50000,45000,4,40-49,Female,Bachelors,23 or larger,21-30,high-intermediate,novice
jt8pwfiu,V5E10,959,0.23,1,5,10,100000,130000,1,40-49,Female,Bachelors,23 or larger,21-30,high-intermediate,novice
jt8pwfiu,V5E10,4072,0,2,5,10,E,E,4,40-49,Female,Bachelors,23 or larger,21-30,high-intermediate,novice
jt8pwow8,V10E15,9480,0.05,1,10,15,110000,105000,3,25-39,Male,Bachelors,23 or larger,41-50,high-intermediate,low-intermediate
jt8pwow8,V10E15,5393,0,2,10,15,c,C,4,25-39,Male,Bachelors,23 or larger,41-50,high-intermediate,low-intermediate
jt8pwow8,V10E15,11183,0,0,10,15,45000,45000,3,25-39,Male,Bachelors,23 or larger,41-50,high-intermediate,low-intermediate
jt8pwow8,V10E15,10520,0,1,10,15,130000,130000,3,25-39,Male,Bachelors,23 or larger,41-50,high-intermediate,low-intermediate
jt8pwow8,V10E15,5280,0,2,10,15,e,E,3,25-39,Male,Bachelors,23 or larger,41-50,high-intermediate,low-intermediate
jt8pyki9,V15E10,4327,0.62,1,15,10,40000,105000,1,50-59,Female,High School,23 or larger,31-40,low-intermediate,low-intermediate
jt8pyki9,V15E10,10077,0,2,15,10,C,C,3,50-59,Female,High School,23 or larger,31-40,low-intermediate,low-intermediate
jt8pyki9,V15E10,15036,0.22,0,15,10,55000,45000,2,50-59,Female,High School,23 or larger,31-40,low-intermediate,low-intermediate
jt8pyki9,V15E10,9216,0.38,1,15,10,180000,130000,2,50-59,Female,High School,23 or larger,31-40,low-intermediate,low-intermediate
jt8pyki9,V15E10,10638,0,2,15,10,E,E,4,50-59,Female,High School,23 or larger,31-40,low-intermediate,low-intermediate
jt8pyw73,V10E20,1216,0.71,1,10,20,180000,105000,3,40-49,Male,Bachelors,17,41-50,low-intermediate,intermediate
jt8pyw73,V10E20,6896,0,2,10,20,C,C,3,40-49,Male,Bachelors,17,41-50,low-intermediate,intermediate
jt8pyw73,V10E20,1120,1.22,0,10,20,100000,45000,3,40-49,Male,Bachelors,17,41-50,low-intermediate,intermediate
jt8pyw73,V10E20,11928,0.38,1,10,20,180000,130000,3,40-49,Male,Bachelors,17,41-50,low-intermediate,intermediate
jt8pyw73,V10E20,4344,0,2,10,20,E,E,4,40-49,Male,Bachelors,17,41-50,low-intermediate,intermediate
jt8pyydu,V20E15,22875,0.05,1,20,15,100000,105000,4,40-49,Female,Bachelors,21,41-50,intermediate,low-intermediate
jt8pyydu,V20E15,11713,0,2,20,15,c,C,4,40-49,Female,Bachelors,21,41-50,intermediate,low-intermediate
jt8pyydu,V20E15,24232,0,0,20,15,45000,45000,3,40-49,Female,Bachelors,21,41-50,intermediate,low-intermediate
jt8pyydu,V20E15,21033,0.15,1,20,15,110000,130000,4,40-49,Female,Bachelors,21,41-50,intermediate,low-intermediate
jt8pyydu,V20E15,13688,0,2,20,15,e,E,4,40-49,Female,Bachelors,21,41-50,intermediate,low-intermediate
jt8q0aw3,V10E20,13111,0.05,1,10,20,100200,105000,4,40-49,Male,Bachelors,23 or larger,21-30,novice,novice
jt8q0aw3,V10E20,28552,1,2,10,20,a,C,2,40-49,Male,Bachelors,23 or larger,21-30,novice,novice
jt8q0aw3,V10E20,3832,0.03,0,10,20,46200,45000,3,40-49,Male,Bachelors,23 or larger,21-30,novice,novice
jt8q0aw3,V10E20,11528,0.04,1,10,20,124900,130000,4,40-49,Male,Bachelors,23 or larger,21-30,novice,novice
jt8q0aw3,V10E20,12063,0,2,10,20,e,E,3,40-49,Male,Bachelors,23 or larger,21-30,novice,novice
jt8q3lep,V10E20,4895,0.05,1,10,20,110000,105000,3,50-59,Male,Bachelors,21,43789,low-intermediate,novice
jt8q3lep,V10E20,1906,0,2,10,20,c,C,4,50-59,Male,Bachelors,21,43789,low-intermediate,novice
jt8q3lep,V10E20,3654,0.03,0,10,20,46200,45000,3,50-59,Male,Bachelors,21,43789,low-intermediate,novice
jt8q3lep,V10E20,1873,0.1,1,10,20,143000,130000,3,50-59,Male,Bachelors,21,43789,low-intermediate,novice
jt8q3lep,V10E20,1768,0,2,10,20,e,E,3,50-59,Male,Bachelors,21,43789,low-intermediate,novice
jt8q4vfl,V15E15,15161,0.14,1,15,15,90000,105000,3,40-49,Male,High School,15,31-40,low-intermediate,low-intermediate
jt8q4vfl,V15E15,12403,1,2,15,15,E,C,2,40-49,Male,High School,15,31-40,low-intermediate,low-intermediate
jt8q4vfl,V15E15,8214,0.07,0,15,15,42000,45000,3,40-49,Male,High School,15,31-40,low-intermediate,low-intermediate
jt8q4vfl,V15E15,17080,0.08,1,15,15,120000,130000,2,40-49,Male,High School,15,31-40,low-intermediate,low-intermediate
jt8q4vfl,V15E15,16162,0,2,15,15,E,E,2,40-49,Male,High School,15,31-40,low-intermediate,low-intermediate
jt8q59jz,V15E20,19961,0.2,1,15,20,84000,105000,3,60,Male,Other,17,51-60,low-intermediate,novice
jt8q59jz,V15E20,2523,0,2,15,20,c,C,3,60,Male,Other,17,51-60,low-intermediate,novice
jt8q59jz,V15E20,15708,0.02,0,15,20,44000,45000,3,60,Male,Other,17,51-60,low-intermediate,novice
jt8q59jz,V15E20,20476,0.27,1,15,20,165000,130000,3,60,Male,Other,17,51-60,low-intermediate,novice
jt8q59jz,V15E20,18943,0,2,15,20,e,E,4,60,Male,Other,17,51-60,low-intermediate,novice
jt8q5eot,V15E10,15345,0.52,1,15,10,160000,105000,3,25-39,Male,Other,21,gt60,low-intermediate,novice
jt8q5eot,V15E10,6120,0,2,15,10,C,C,4,25-39,Male,Other,21,gt60,low-intermediate,novice
jt8q5eot,V15E10,9864,0.56,0,15,10,70000,45000,3,25-39,Male,Other,21,gt60,low-intermediate,novice
jt8q5eot,V15E10,11145,0.46,1,15,10,190000,130000,2,25-39,Male,Other,21,gt60,low-intermediate,novice
jt8q5eot,V15E10,5937,0,2,15,10,E,E,4,25-39,Male,Other,21,gt60,low-intermediate,novice
jt8q5n59,V10E10,6557,0.43,1,10,10,150000,105000,2,25-39,Female,High School,15,21-30,intermediate,intermediate
jt8q5n59,V10E10,3868,0,2,10,10,c,C,3,25-39,Female,High School,15,21-30,intermediate,intermediate
jt8q5n59,V10E10,5541,0.33,0,10,10,60000,45000,3,25-39,Female,High School,15,21-30,intermediate,intermediate
jt8q5n59,V10E10,5323,0.38,1,10,10,180000,130000,3,25-39,Female,High School,15,21-30,intermediate,intermediate
jt8q5n59,V10E10,10884,0,2,10,10,e,E,3,25-39,Female,High School,15,21-30,intermediate,intermediate
jt8q5z1b,V15E20,9696,0.43,1,15,20,60000,105000,2,25-39,Male,Bachelors,21,31-40,intermediate,high-intermediate
jt8q5z1b,V15E20,14960,0,2,15,20,c,C,4,25-39,Male,Bachelors,21,31-40,intermediate,high-intermediate
jt8q5z1b,V15E20,11424,0.33,0,15,20,60000,45000,3,25-39,Male,Bachelors,21,31-40,intermediate,high-intermediate
jt8q5z1b,V15E20,9840,0.38,1,15,20,80000,130000,2,25-39,Male,Bachelors,21,31-40,intermediate,high-intermediate
jt8q5z1b,V15E20,9169,0,2,15,20,E,E,2,25-39,Male,Bachelors,21,31-40,intermediate,high-intermediate
jt8q64nl,V15E10,10533,0.03,1,15,10,107800,105000,2,25-39,Male,Bachelors,15,41-50,high-intermediate,low-intermediate
jt8q64nl,V15E10,9574,0,2,15,10,C,C,3,25-39,Male,Bachelors,15,41-50,high-intermediate,low-intermediate
jt8q64nl,V15E10,6573,0.03,0,15,10,46200,45000,3,25-39,Male,Bachelors,15,41-50,high-intermediate,low-intermediate
jt8q64nl,V15E10,1781,0.01,1,15,10,131200,130000,3,25-39,Male,Bachelors,15,41-50,high-intermediate,low-intermediate
jt8q64nl,V15E10,7360,0,2,15,10,E,E,3,25-39,Male,Bachelors,15,41-50,high-intermediate,low-intermediate
jt8q6f61,V20E15,7244,0.05,1,20,15,100000,105000,3,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8q6f61,V20E15,14039,0,2,20,15,c,C,3,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8q6f61,V20E15,22791,0.11,0,20,15,40000,45000,3,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8q6f61,V20E15,12294,0.15,1,20,15,110000,130000,2,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8q6f61,V20E15,7729,0,2,20,15,e,E,3,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8q6sjb,V10E20,17383,0.14,1,10,20,120000,105000,2,40-49,Male,Bachelors,15,gt60,intermediate,novice
jt8q6sjb,V10E20,7288,0,2,10,20,C,C,4,40-49,Male,Bachelors,15,gt60,intermediate,novice
jt8q6sjb,V10E20,15552,0,0,10,20,45000,45000,3,40-49,Male,Bachelors,15,gt60,intermediate,novice
jt8q6sjb,V10E20,13250,0,1,10,20,130000,130000,3,40-49,Male,Bachelors,15,gt60,intermediate,novice
jt8q6sjb,V10E20,7185,0,2,10,20,E,E,4,40-49,Male,Bachelors,15,gt60,intermediate,novice
jt8q86bk,V10E10,12839,0.33,1,10,10,140000,105000,4,40-49,Male,Bachelors,19,lt5,low-intermediate,novice
jt8q86bk,V10E10,6218,0,2,10,10,C,C,4,40-49,Male,Bachelors,19,lt5,low-intermediate,novice
jt8q86bk,V10E10,11377,0.11,0,10,10,50000,45000,3,40-49,Male,Bachelors,19,lt5,low-intermediate,novice
jt8q86bk,V10E10,7951,0.38,1,10,10,180000,130000,4,40-49,Male,Bachelors,19,lt5,low-intermediate,novice
jt8q86bk,V10E10,5516,0,2,10,10,E,E,4,40-49,Male,Bachelors,19,lt5,low-intermediate,novice
jt8q8dvk,V10E20,7934,0.02,1,10,20,103300,105000,3,25-39,Female,Bachelors,15,51-60,intermediate,intermediate
jt8q8dvk,V10E20,7079,0,2,10,20,C,C,3,25-39,Female,Bachelors,15,51-60,intermediate,intermediate
jt8q8dvk,V10E20,3599,0.03,0,10,20,46200,45000,3,25-39,Female,Bachelors,15,51-60,intermediate,intermediate
jt8q8dvk,V10E20,2344,0.04,1,10,20,125000,130000,3,25-39,Female,Bachelors,15,51-60,intermediate,intermediate
jt8q8dvk,V10E20,2136,0,2,10,20,E,E,4,25-39,Female,Bachelors,15,51-60,intermediate,intermediate
jt8q9ft1,V10E20,12703,0.33,1,10,20,140000,105000,2,25-39,Male,Bachelors,13,21-30,low-intermediate,novice
jt8q9ft1,V10E20,4045,0,2,10,20,C,C,4,25-39,Male,Bachelors,13,21-30,low-intermediate,novice
jt8q9ft1,V10E20,5422,0.33,0,10,20,60000,45000,2,25-39,Male,Bachelors,13,21-30,low-intermediate,novice
jt8q9ft1,V10E20,8185,0.38,1,10,20,180000,130000,3,25-39,Male,Bachelors,13,21-30,low-intermediate,novice
jt8q9ft1,V10E20,3616,0,2,10,20,E,E,2,25-39,Male,Bachelors,13,21-30,low-intermediate,novice
jt8q9sdo,V20E10,6377,0.33,1,20,10,140000,105000,3,40-49,Female,Other,21,gt60,intermediate,low-intermediate
jt8q9sdo,V20E10,5304,0,2,20,10,C,C,4,40-49,Female,Other,21,gt60,intermediate,low-intermediate
jt8q9sdo,V20E10,3167,0.29,0,20,10,58000,45000,2,40-49,Female,Other,21,gt60,intermediate,low-intermediate
jt8q9sdo,V20E10,5697,0.46,1,20,10,190000,130000,3,40-49,Female,Other,21,gt60,intermediate,low-intermediate
jt8q9sdo,V20E10,7760,0,2,20,10,E,E,3,40-49,Female,Other,21,gt60,intermediate,low-intermediate
jt8qes4f,V5E5,19161,0,1,5,5,105000,105000,3,25-39,Male,Masters,15,21-30,intermediate,intermediate
jt8qes4f,V5E5,13545,0,2,5,5,C,C,3,25-39,Male,Masters,15,21-30,intermediate,intermediate
jt8qes4f,V5E5,31386,0.02,0,5,5,44000,45000,3,25-39,Male,Masters,15,21-30,intermediate,intermediate
jt8qes4f,V5E5,18125,0,1,5,5,130000,130000,3,25-39,Male,Masters,15,21-30,intermediate,intermediate
jt8qes4f,V5E5,17062,0,2,5,5,E,E,3,25-39,Male,Masters,15,21-30,intermediate,intermediate
jt8qfpum,V20E10,15952,0.14,1,20,10,90000,105000,2,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qfpum,V20E10,30808,1,2,20,10,a,C,1,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qfpum,V20E10,20696,0.11,0,20,10,40000,45000,2,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qfpum,V20E10,14223,0.08,1,20,10,120000,130000,2,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qfpum,V20E10,16864,1,2,20,10,d,E,2,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qg4xz,V5E5,12232,0.33,1,5,5,140000,105000,3,50-59,Female,Masters,13,21-30,intermediate,intermediate
jt8qg4xz,V5E5,4886,0,2,5,5,C,C,4,50-59,Female,Masters,13,21-30,intermediate,intermediate
jt8qg4xz,V5E5,16853,0.38,0,5,5,62000,45000,3,50-59,Female,Masters,13,21-30,intermediate,intermediate
jt8qg4xz,V5E5,7825,0.38,1,5,5,180000,130000,3,50-59,Female,Masters,13,21-30,intermediate,intermediate
jt8qg4xz,V5E5,8503,0,2,5,5,E,E,4,50-59,Female,Masters,13,21-30,intermediate,intermediate
jt8qg6g4,V15E15,9629,0.14,1,15,15,120000,105000,3,25-39,Female,High School,13,gt60,intermediate,novice
jt8qg6g4,V15E15,7132,0,2,15,15,c,C,2,25-39,Female,High School,13,gt60,intermediate,novice
jt8qg6g4,V15E15,5591,0.11,0,15,15,50000,45000,3,25-39,Female,High School,13,gt60,intermediate,novice
jt8qg6g4,V15E15,8151,0.27,1,15,15,165000,130000,3,25-39,Female,High School,13,gt60,intermediate,novice
jt8qg6g4,V15E15,6810,0,2,15,15,e,E,3,25-39,Female,High School,13,gt60,intermediate,novice
jt8qg6om,V15E15,5263,0.05,1,15,15,100000,105000,2,25-39,Female,High School,15,41-50,low-intermediate,intermediate
jt8qg6om,V15E15,1296,0,2,15,15,C,C,2,25-39,Female,High School,15,41-50,low-intermediate,intermediate
jt8qg6om,V15E15,9870,0,0,15,15,45000,45000,2,25-39,Female,High School,15,41-50,low-intermediate,intermediate
jt8qg6om,V15E15,4704,0.04,1,15,15,125000,130000,2,25-39,Female,High School,15,41-50,low-intermediate,intermediate
jt8qg6om,V15E15,2384,1,2,15,15,D,E,2,25-39,Female,High School,15,41-50,low-intermediate,intermediate
jt8qiqlm,V10E10,10248,0.33,1,10,10,140000,105000,2,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8qiqlm,V10E10,4209,0,2,10,10,C,C,3,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8qiqlm,V10E10,6968,0.33,0,10,10,60000,45000,3,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8qiqlm,V10E10,4296,0.38,1,10,10,180000,130000,2,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8qiqlm,V10E10,1160,0,2,10,10,E,E,3,25-39,Male,Bachelors,21,41-50,intermediate,intermediate
jt8qjb3k,V15E10,12741,0.03,1,15,10,108000,105000,3,25-39,Female,Bachelors,17,21-30,novice,novice
jt8qjb3k,V15E10,6639,0,2,15,10,c,C,4,25-39,Female,Bachelors,17,21-30,novice,novice
jt8qjb3k,V15E10,7605,0.07,0,15,10,41700,45000,4,25-39,Female,Bachelors,17,21-30,novice,novice
jt8qjb3k,V15E10,4689,0.14,1,15,10,112200,130000,2,25-39,Female,Bachelors,17,21-30,novice,novice
jt8qjb3k,V15E10,8830,0,2,15,10,e,E,4,25-39,Female,Bachelors,17,21-30,novice,novice
jt8qjiqz,V5E5,7115,0,1,5,5,105000,105000,3,25-39,Male,Bachelors,17,41-50,intermediate,intermediate
jt8qjiqz,V5E5,5597,0,2,5,5,C,C,4,25-39,Male,Bachelors,17,41-50,intermediate,intermediate
jt8qjiqz,V5E5,5995,0.33,0,5,5,60000,45000,2,25-39,Male,Bachelors,17,41-50,intermediate,intermediate
jt8qjiqz,V5E5,9936,0.04,1,5,5,125000,130000,3,25-39,Male,Bachelors,17,41-50,intermediate,intermediate
jt8qjiqz,V5E5,10358,1,2,5,5,B,E,2,25-39,Male,Bachelors,17,41-50,intermediate,intermediate
jt8qjkiu,V5E20,21935,0.02,1,5,20,103000,105000,3,25-39,Female,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8qjkiu,V5E20,6029,0,2,5,20,C,C,4,25-39,Female,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8qjkiu,V5E20,8142,0.02,0,5,20,44000,45000,3,25-39,Female,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8qjkiu,V5E20,20746,0.02,1,5,20,127000,130000,3,25-39,Female,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8qjkiu,V5E20,5969,0,2,5,20,E,E,4,25-39,Female,Bachelors,17,41-50,high-intermediate,low-intermediate
jt8qk1ye,V10E20,10304,0.05,1,10,20,100000,105000,3,25-39,Male,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8qk1ye,V10E20,11264,0,2,10,20,c,C,4,25-39,Male,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8qk1ye,V10E20,15338,0.07,0,10,20,42000,45000,4,25-39,Male,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8qk1ye,V10E20,5808,0.08,1,10,20,120000,130000,4,25-39,Male,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8qk1ye,V10E20,5632,0,2,10,20,E,E,4,25-39,Male,Bachelors,23 or larger,43789,intermediate,low-intermediate
jt8qkcg8,V5E15,8119,0.33,1,5,15,140000,105000,4,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8qkcg8,V5E15,5032,1,2,5,15,60K,C,3,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8qkcg8,V5E15,11624,0.33,0,5,15,60000,45000,2,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8qkcg8,V5E15,12254,0.38,1,5,15,180000,130000,3,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8qkcg8,V5E15,5456,1,2,5,15,60K,E,2,40-49,Male,Bachelors,19,43789,intermediate,high-intermediate
jt8qku59,V10E10,9806,0.01,1,10,10,104200,105000,4,50-59,Female,Masters,21,31-40,low-intermediate,low-intermediate
jt8qku59,V10E10,5822,0,2,10,10,C,C,4,50-59,Female,Masters,21,31-40,low-intermediate,low-intermediate
jt8qku59,V10E10,6171,0.09,0,10,10,49048,45000,4,50-59,Female,Masters,21,31-40,low-intermediate,low-intermediate
jt8qku59,V10E10,7346,0.01,1,10,10,129300,130000,4,50-59,Female,Masters,21,31-40,low-intermediate,low-intermediate
jt8qku59,V10E10,6975,0,2,10,10,E,E,4,50-59,Female,Masters,21,31-40,low-intermediate,low-intermediate
jt8qlan2,V5E10,892,0.8,1,5,10,21000,105000,2,25-39,Male,High School,15,21-30,low-intermediate,low-intermediate
jt8qlan2,V5E10,12283,0,2,5,10,C,C,2,25-39,Male,High School,15,21-30,low-intermediate,low-intermediate
jt8qlan2,V5E10,5095,0.33,0,5,10,60000,45000,3,25-39,Male,High School,15,21-30,low-intermediate,low-intermediate
jt8qlan2,V5E10,2015,0.23,1,5,10,160000,130000,2,25-39,Male,High School,15,21-30,low-intermediate,low-intermediate
jt8qlan2,V5E10,4296,0,2,5,10,E,E,2,25-39,Male,High School,15,21-30,low-intermediate,low-intermediate
jt8qmh4h,V5E5,11421,0.05,1,5,5,110000,105000,2,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qmh4h,V5E5,9968,0,2,5,5,c,C,2,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qmh4h,V5E5,9784,0.11,0,5,5,50000,45000,2,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qmh4h,V5E5,2279,0.15,1,5,5,110000,130000,2,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qmh4h,V5E5,16384,0,2,5,5,e,E,2,40-49,Male,High School,23 or larger,gt60,intermediate,novice
jt8qn2v9,V5E5,7824,0.01,1,5,5,103600,105000,3,25-39,Male,Bachelors,15,43626,expert,intermediate
jt8qn2v9,V5E5,1773,0,2,5,5,C,C,4,25-39,Male,Bachelors,15,43626,expert,intermediate
jt8qn2v9,V5E5,1497,0,0,5,5,45000,45000,4,25-39,Male,Bachelors,15,43626,expert,intermediate
jt8qn2v9,V5E5,1136,0.01,1,5,5,129000,130000,3,25-39,Male,Bachelors,15,43626,expert,intermediate
jt8qn2v9,V5E5,1336,0,2,5,5,E,E,3,25-39,Male,Bachelors,15,43626,expert,intermediate
jt8qnunt,V5E5,22016,0,1,5,5,105000,105000,2,25-39,Female,Bachelors,17,31-40,low-intermediate,low-intermediate
jt8qnunt,V5E5,6128,0,2,5,5,C,C,3,25-39,Female,Bachelors,17,31-40,low-intermediate,low-intermediate
jt8qnunt,V5E5,14807,0,0,5,5,45000,45000,2,25-39,Female,Bachelors,17,31-40,low-intermediate,low-intermediate
jt8qnunt,V5E5,21943,0.02,1,5,5,133000,130000,3,25-39,Female,Bachelors,17,31-40,low-intermediate,low-intermediate
jt8qnunt,V5E5,12049,0,2,5,5,E,E,4,25-39,Female,Bachelors,17,31-40,low-intermediate,low-intermediate
jt8qnz43,V20E20,6442,0.05,1,20,20,100000,105000,3,18-24,Male,High School,21,Unspecified,intermediate,intermediate
jt8qnz43,V20E20,6325,0,2,20,20,C,C,4,18-24,Male,High School,21,Unspecified,intermediate,intermediate
jt8qnz43,V20E20,6706,0,0,20,20,45000,45000,3,18-24,Male,High School,21,Unspecified,intermediate,intermediate
jt8qnz43,V20E20,6684,0.12,1,20,20,145000,130000,3,18-24,Male,High School,21,Unspecified,intermediate,intermediate
jt8qnz43,V20E20,5602,0,2,20,20,E,E,4,18-24,Male,High School,21,Unspecified,intermediate,intermediate
jt8qogev,V10E15,13693,0.05,1,10,15,100000,105000,2,25-39,Female,High School,13,31-40,low-intermediate,low-intermediate
jt8qogev,V10E15,7624,0,2,10,15,C,C,4,25-39,Female,High School,13,31-40,low-intermediate,low-intermediate
jt8qogev,V10E15,9360,0.11,0,10,15,50000,45000,2,25-39,Female,High School,13,31-40,low-intermediate,low-intermediate
jt8qogev,V10E15,11464,0,1,10,15,130000,130000,2,25-39,Female,High School,13,31-40,low-intermediate,low-intermediate
jt8qogev,V10E15,3273,0,2,10,15,E,E,4,25-39,Female,High School,13,31-40,low-intermediate,low-intermediate
jt8qoxd1,V5E10,16673,0.01,1,5,10,104000,105000,2,25-39,Male,Bachelors,15,31-40,intermediate,low-intermediate
jt8qoxd1,V5E10,9509,0,2,5,10,C,C,3,25-39,Male,Bachelors,15,31-40,intermediate,low-intermediate
jt8qoxd1,V5E10,5535,0.05,0,5,10,42900,45000,3,25-39,Male,Bachelors,15,31-40,intermediate,low-intermediate
jt8qoxd1,V5E10,34413,0,1,5,10,130000,130000,3,25-39,Male,Bachelors,15,31-40,intermediate,low-intermediate
jt8qoxd1,V5E10,7774,0,2,5,10,E,E,4,25-39,Male,Bachelors,15,31-40,intermediate,low-intermediate
jt8qpo9l,V5E5,824,0.81,1,5,5,20000,105000,1,25-39,Female,High School,15,21-30,low-intermediate,intermediate
jt8qpo9l,V5E5,4961,0,2,5,5,c,C,3,25-39,Female,High School,15,21-30,low-intermediate,intermediate
jt8qpo9l,V5E5,7796,0,0,5,5,45000,45000,2,25-39,Female,High School,15,21-30,low-intermediate,intermediate
jt8qpo9l,V5E5,8468,0.65,1,5,5,45000,130000,2,25-39,Female,High School,15,21-30,low-intermediate,intermediate
jt8qpo9l,V5E5,3390,0,2,5,5,e,E,4,25-39,Female,High School,15,21-30,low-intermediate,intermediate
jt8qqjcv,V20E10,18665,0.17,1,20,10,123100,105000,3,40-49,Female,High School,19,41-50,intermediate,intermediate
jt8qqjcv,V20E10,14417,0,2,20,10,c,C,4,40-49,Female,High School,19,41-50,intermediate,intermediate
jt8qqjcv,V20E10,8257,0.12,0,20,10,50300,45000,4,40-49,Female,High School,19,41-50,intermediate,intermediate
jt8qqjcv,V20E10,20963,0.15,1,20,10,149000,130000,2,40-49,Female,High School,19,41-50,intermediate,intermediate
jt8qqjcv,V20E10,9528,0,2,20,10,e,E,4,40-49,Female,High School,19,41-50,intermediate,intermediate
jt8qtq3z,V10E20,14722,0.06,1,10,20,99000,105000,1,25-39,Male,Other,23 or larger,41-50,novice,novice
jt8qtq3z,V10E20,7897,0,2,10,20,c,C,2,25-39,Male,Other,23 or larger,41-50,novice,novice
jt8qtq3z,V10E20,11110,0.02,0,10,20,46000,45000,1,25-39,Male,Other,23 or larger,41-50,novice,novice
jt8qtq3z,V10E20,5970,0.04,1,10,20,125000,130000,1,25-39,Male,Other,23 or larger,41-50,novice,novice
jt8qtq3z,V10E20,12136,0,2,10,20,e,E,3,25-39,Male,Other,23 or larger,41-50,novice,novice
jt8qu9gu,V15E10,7872,0.54,1,15,10,162000,105000,1,25-39,Female,High School,13,43626,novice,novice
jt8qu9gu,V15E10,1238,0,2,15,10,C,C,1,25-39,Female,High School,13,43626,novice,novice
jt8qu9gu,V15E10,6713,0.44,0,15,10,65000,45000,1,25-39,Female,High School,13,43626,novice,novice
jt8qu9gu,V15E10,1137,0.31,1,15,10,170000,130000,1,25-39,Female,High School,13,43626,novice,novice
jt8qu9gu,V15E10,817,0,2,15,10,E,E,1,25-39,Female,High School,13,43626,novice,novice
